email,user_pseudo_id,abandoned_products,abandon_timestamp,abandon_count
visitor24422@gmail.com,29317548.3063896358,"GGOEGXXX1267,GGOEGXXX1264,GGOEGXXX1181,GGOEGXXX0963,GGOEGXXX1265,GGOEGXXX1193,GGOEGXXX1343,GGOEGXXX1344,GGCOGXXX1007,GGOEGXXX1039,GGOEGXXX1078,GGOEGXXX1384",1606884312343313,2
visitor24429@gmail.com,2932357.4590420788,"GGOEACBA104599,GGOEAFBA115599,GGOEACBA104899,GGOEAFKA087599,GGOEAOCB092899,GGOEADHH117199,GGOEACBA104699,GGOEAFBA115499,GGOEACBA104999,GGOEAOCB092799,9195295,GGOEACBA116699,GGOEAFBA115599,GGOEACBA104699,GGOEAFBA115499,GGOEACBA129599,GGOEACBA104899,GGOEACBA116699,GGOEACBA104999,GGOEAOCB092799,GGOEACBA104599,GGOEADHH117199,GGOEAFKA087599,GGOEAOCB092899,GGOEAOCB092799,GGOEACBA104599,GGOEACBA104899,GGOEAFBA115499,GGOEACBA116699,GGOEAOCB092899,GGOEACBA104699,GGOEAFBA115599,GGOEAFKA087599,GGOEACBA104999,GGOEACBA129599,GGOEADHH117199",1607800116397503,1
visitor24437@gmail.com,29329921.1682835265,"GGOEGXXX1130,GGOEAXXX1299,GGOEGXXX1361,GGOEGXXX1356,GGOEGXXX1346,GGOEGXXX1358,GGOEGXXX1136,GGOEAXXX1301,GGOEGXXX1133,GGOEGXXX1131,GGOEGXXX1360,GGOEGXXX1445",1606859415757932,1
visitor24458@gmail.com,2934203.1209358253,"GGOEGBRD128399,GGOEGCBD142099,GGOEGBBJ132799,GGOEGBJD128499,GGOEGBBJ131999,9196870,GGOEGCBD142299,GGOEGBGJ132699,GGOEGCBD142199,GGOEGBJH131899,GGOEGBRJ128599,GGOEGCKD141999",1607349724190249,1
visitor24458@gmail.com,2934203.1209358253,"GGOEGCBA150999,GGCOGCBA161199,GGCOGXXX1609,9199125,GGCOGDHC161299,GGCOGBJD157199,GGOEGDHG162299,GGOEGAPH161899,GGCOGDWH161099,GGCOGXXX1569,GGCOGXXX1570,GGCOGOCA157331,GGOEGHPB120910,GGOEAHPJ131210,GGOEAHPL131010,GGOEAHPB131110,GGOEGHPC120810,GGOEAHPL130910,GGOEYHPB121110,GGOEGAEC134910,GGOEGAEJ135510,GGOEGAPH161899,GGOEGAED134810,9196856",1607353493976353,2
visitor24461@gmail.com,2934805.1558033782,"GGOEAHPL131010,GGOEGAED134810,GGOEAHPJ131210,GGOEGHPC120810,GGOEGAEJ135510,9188192,GGOEYHPB121110,GGOEGHPB120910,GGOEAHPL130910,GGOEAHPB131110,GGOEGAEC134910,GGOEGAPH161899,GGOEYHPB121110,GGOEGAEC134910,9188192,GGOEAHPB131110,GGOEAHPL130910,GGOEAHPL131010,GGOEGAEJ135510,GGOEGAED134810,GGOEGAPH161899,GGOEGHPC120810,GGOEGHPB120910,GGOEAHPJ131210",1607843399153978,1
visitor24462@gmail.com,29348213.7691815591,"GGOEAXXX1308,GGOEGXXX1264,GGOEADHH117199,GGOEAXXX1301,GGOEACBA116699,GGOEAOCB092799,GGOEAFKA087599,GGOEADWJ129399,GGOEAOAL129199,GGOEAHPJ131210,GGOEAXXX1297,9196790,GGOEADHH117199,GGOEAXXX1308,GGOEGXXX1264,GGOEACBA116699,GGOEAXXX1301,GGOEADWJ129399,GGOEAFKA087599,GGOEAOCB092799,9195359,GGOEAXXX1297,GGOEAOAL129199,GGOEAHPJ131210",1606883464778167,1
visitor24508@gmail.com,29388341.3019286848,"GGOEGXXX1181,GGOEGXXX0906,GGOEAOCB092799,GGOEAFBA115499,GGOEGXXX1182,GGOEGXXX0905,GGOEAOCB092899,GGOEAFBA115599,GGOEACBA104599,GGOEGXXX0919,GGOEAFKA087599,GGOEGOCL092999,GGCOGXXX1007,GGOEGXXX1265,GGOEGXXX1181,GGOEGXXX1267,GGOEGXXX1264,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1078,GGOEYXXX1202,GGOEGXXX1384,GGOEGXXX1343,GGOEGXXX0963,GGOEGXXX1530,GGOEGAPH161899,GGCOGDWH161099,GGCOGCBA161199,GGCOGDHC161299,GGCOGOCA157331,GGCOGXXX1609,GGOEGDHG162299,GGCOGXXX1570,GGCOGBJD157199,9199128,GGCOGXXX1569,GGOEAFBA115599,GGOEAFKA087599,GGOEGXXX0905,GGOEGOCL092999,GGOEGXXX0906,GGOEGXXX1181,GGOEAOCB092799,GGOEAFBA115499,GGOEACBA104599,GGOEGXXX1183,GGOEGXXX0919,GGOEAOCB092899,GGOEGOCL092999,GGOEGXXX1181,GGOEACBA104599,GGOEGXXX0919,GGOEAFKA087599,GGOEAOCB092899,GGOEAFBA115599,GGOEGXXX0905,GGOEAOCB092799,9184980,GGOEAFBA115499,GGOEGXXX0906,GGOEACBA104599,GGOEGOCL092999,GGOEAFBA115599,GGOEGXXX0905,GGOEAFKA087599,GGOEGXXX0919,9184981,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX0906,GGOEAFBA115499,GGOEGXXX1181,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX0913,GGOEGXXX1342,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1189,GGOEGXXX1038,9194978,GGOEGXXX1345,GGOEACBA104599,GGOEGOCL092999,GGOEAFBA115599,GGOEGXXX0905,GGOEGXXX0919,GGOEAFKA087599,9184955,GGOEAOCB092899,GGOEAOCB092799,GGOEGXXX0906,GGOEGXXX1181,GGOEAFBA115499,GGOEACBA104599,GGOEGXXX0905,GGOEGXXX0919,GGOEAFKA087599,GGOEGOCL092999,GGOEAFBA115599,GGOEGXXX0906,GGOEGXXX1180,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX1181,GGOEAFBA115499,GGOEGXXX1337,GGOEGCKB140599,GGOEGDWR133399,GGOEGCKR133899,GGOEGDWB140099,GGOEGCBB139999,GGOEGDHJ140199,GGOEGXXX1335,GGOEGXXX1482,GGOEGDHJ133499,GGOEGXXX1336,GGOEGBJD133999,GGOEGXXX1181,GGOEGXXX1183,GGOEACBA104599,GGOEAFBA115499,GGOEAOCB092899,GGOEGXXX0905,GGOEGXXX0919,GGOEAOCB092799,GGOEGXXX0906,GGOEAFBA115599,GGOEGOCL092999,GGOEAFKA087599,GGOEGXXX0905,GGOEGXXX0906,GGOEGOCL092999,GGOEAOCB092799,GGOEAFBA115499,GGOEGXXX1181,GGOEAOCB092899,GGOEGXXX1176,GGOEGXXX0919,GGOEAFBA115599,GGOEACBA104599,GGOEAFKA087599,GGOEGDHJ133499,GGOEGCKR133899,GGOEGXXX1336,GGOEGCBB139999,GGOEGDWR133399,GGOEGDWB140099,GGOEGCKB140599,GGOEGXXX1337,GGOEGBJD133999,GGOEGDHJ140199,GGOEGXXX1335,GGOEGXXX1480,GGOEGDHJ133499,GGOEGCKR133899,GGOEGXXX1336,GGOEGCBB139999,GGOEGDWR133399,GGOEGDWB140099,GGOEGCKB140599,GGOEGXXX1337,GGOEGBJD133999,GGOEGDHJ140199,GGOEGXXX1335,GGOEGDHJ147999,GGOEGXXX1181,GGOEYXXX1207,GGOEGXXX1343,GGOEGXXX1344,GGOEGXXX0963,GGOEGXXX1384,GGCOGXXX1007,GGOEGXXX1267,GGOEGXXX1265,GGOEGXXX1193,GGOEGXXX1078,GGOEGXXX1264,GGOEGXXX1384,GGOEGXXX1343,GGCOGXXX1007,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1181,GGOEGXXX1264,GGOEYXXX1207,GGOEGXXX1267,GGOEGXXX1078,GGOEGXXX0963,GGOEGXXX1265,GGOEGDWC148699,GGOEGXXX1336,GGOEGCBB139999,GGOEGXXX1335,GGOEGDHJ140199,GGOEGBJD133999,GGOEGXXX1337,GGOEGDWB140099,GGOEGDWR133399,GGOEGCKB140599,GGOEGCKR133899,GGOEGDHJ133499,GGCOGXXX1570,GGCOGCBA161199,GGOEYOLB151999,GGCOGXXX1609,GGCOGBJD157199,GGOEGAPH161899,GGCOGOCA157331,GGCOGDHC161299,GGOEGXXX1530,GGOEGDHG162299,GGCOGDWH161099,GGCOGXXX1569,GGOEGXXX1487,GGOEGXXX1336,GGOEGCBB139999,GGOEGXXX1335,GGOEGDHJ140199,GGOEGBJD133999,GGOEGXXX1337,GGOEGDWR133399,GGOEGDWB140099,GGOEGCKB140599,GGOEGCKR133899,GGOEGDHJ133499,GGOEGXXX0904,GGOEGXXX0919,GGOEAFKA087599,GGOEGXXX0905,GGOEGOCL092999,GGOEGXXX0906,GGOEGXXX1181,GGOEAFBA115499,GGOEAOCB092799,GGOEACBA104599,GGOEAFBA115599,GGOEAOCB092899,GGCOGBJD157199,GGOEGDHG162299,GGCOGCBA161199,GGCOGDHC161299,GGCOGXXX1569,GGOEGAPH161899,GGCOGOCA157331,9199128,GGCOGDWH161099,GGCOGXXX1570,GGOEGXXX1530,GGCOGXXX1609",1608702984888591,1
visitor24520@gmail.com,2939913.9243613753,"GGOEGAEJ135510,GGOEGHPB120910,GGOEAHPL130910,GGOEGAED134810,GGOEYHPB121110,GGOEAHPL131010,GGOEGAPH161899,GGOEGHPC120810,9195710,GGOEAHPB131110,GGOEAHPJ131210,GGOEGAEC134910,GGOEGAEJ135510,GGOEGHPB120910,GGOEAHPL130910,GGOEGAED134810,GGOEAHPL131010,GGOEYHPB121110,GGOEGAPH161899,GGOEGHPC120810,9199220,GGOEAHPB131110,GGOEAHPJ131210,GGOEGAEC134910,GGOEGAEC134910,GGOEAHPJ131210,9195710,GGOEGHPC120810,GGOEAHPB131110,GGOEGAPH161899,GGOEGAED134810,GGOEAHPL131010,GGOEYHPB121110,GGOEAHPL130910,GGOEGHPB120910,GGOEGAEJ135510",1608205057841893,1
visitor24533@gmail.com,2941370.9700661406,"GGOEGOAA101199,GGOEACBA104599,GGOEGOAQ101299,GGOEGOCJ093999,GGOEGOLC014299,GGOEGGOA017399,GGOEGFKA086699,GGOEGFKQ020399,9180818,GGOEGFKA022299,GGOEYOLB151999,GGOEGOAC089999",1607431250001578,1
visitor24536@gmail.com,2941419.2721878659,"GGOEGAEJ135510,GGOEAHPJ131210,GGOEAHPL130910,GGOEGAEC134910,GGOEGHPB120910,GGOEAHPB131110,GGOEYHPB121110,GGOEGAED134810,GGOEGHPC120810,9188192,GGOEAHPL131010,GGOEGAPH161899,GGOEAHPB131110,GGOEYHPB121110,GGOEGHPC120810,GGOEGAED134810,GGOEGAPH161899,9188192,GGOEAHPL131010,GGOEAHPJ131210,GGOEGAEJ135510,GGOEAHPL130910,GGOEGHPB120910,GGOEGAEC134910",1607095083670243,1
visitor24580@gmail.com,2944100776.9657953884,"GGCOGXXX1569,GGCOGBJD157199,GGOEGXXX1530,GGCOGDWH161099,GGCOGCBA161199,GGOEGAPH161899,9199126,GGCOGDHC161299,GGOEGDHG162299,GGCOGXXX1570,GGCOGXXX1609,GGCOGOCA157331",1609105157581205,1
visitor24615@gmail.com,2946757.7001617500,"GGOEACBA129599,GGOEGABK101099,GGOEGABB137799,GGOEGEBA101699,GGOEGABJ099599,GGOEACBA116699,GGOEGABB100999,GGOEGBGJ132699,GGOEGABL100799,GGOEGBJJ099499,GGOEGEGC099099,9188233",1609260538311076,1
visitor24641@gmail.com,2948405.3549019417,"GGOEAHPB131110,GGOEAHPL131010,GGOEGHPB120910,GGOEAHPL130910,GGOEGAEJ135510,GGOEGAED134810,9188192,GGOEGAEC134910,GGOEGAPH161899,GGOEAHPJ131210,GGOEYHPB121110,GGOEGHPC120810",1607596424557988,1
visitor24662@gmail.com,2950502.5681667525,"GGOEYAEA105610,GGOEYXXX1202,GGOEYCBR138999,GGOEYXXX1203,GGOEYOCR125599,GGOEYXXX1207,GGOEYHPB121110,GGOEYHBB102199,GGOEYFKQ105899,9195702,GGOEYDWB123299,GGOEYDHB098499",1607961899318309,1
visitor24701@gmail.com,29538225.3205476258,"GGOEGXXX1265,GGOEGXXX1264,GGOEGXXX1193,GGCOGXXX1007,GGOEGXXX1343,GGOEGXXX1344,GGOEGXXX1384,GGOEGXXX1181,GGOEGXXX1267,GGOEGXXX1078,GGOEGXXX0963,9194957,GGOEGXXX1343,GGOEGXXX1344,GGOEGXXX1078,GGOEGXXX1193,GGCOGXXX1007,GGOEGXXX1265,GGOEGXXX1264,GGOEGXXX1181,GGOEGXXX1384,GGOEGXXX1267,9185147,GGOEGXXX0963,GGOEGXXX1264,GGOEGXXX1384,GGOEGXXX1343,GGOEGXXX1193,GGCOGXXX1007,GGOEGXXX1078,GGOEGXXX0963,GGOEGXXX1181,9194957,GGOEGXXX1344,GGOEGXXX1265,GGOEGXXX1267,GGOEGXXX1267,GGOEGXXX0963,GGOEGXXX1078,GGOEGXXX1613,GGOEGXXX1344,GGOEGXXX1343,GGOEGXXX1265,GGOEGXXX1264,GGOEGXXX1193,GGOEGXXX1384,GGCOGXXX1007,GGOEGXXX1181,GGOEGXXX1078,GGOEGXXX1267,GGCOGXXX1007,GGOEGXXX0963,GGOEGXXX1344,GGOEGXXX1181,GGOEGXXX1384,GGOEGXXX1193,GGOEGXXX1265,GGOEGXXX1343,GGOEGXXX1264,GGOEGXXX1190",1608235757121481,1
visitor24709@gmail.com,29544527.8618430765,"GGOEGAEC134910,GGOEAHPL131010,GGOEAHPB131110,GGOEAHPJ131210,GGOEGAEJ135510,GGOEGHPC120810,GGOEGHPB120910,9188192,GGOEAHPL130910,GGOEGAED134810,GGOEGAPH161899,GGOEYHPB121110",1607278385587425,1
visitor24739@gmail.com,29570964.3192916968,"GGOEACBA104599,9180819,GGOEAFKQ130599,GGOEGFKQ020399,GGOEGFKA022299,GGOEAFKQ130699,GGOEGFKA086699,GGOEAFKA087599,GGOEGAKA126399,GGOEGCKA126299,GGOEYFKQ105899",1607720535797438,1
visitor24739@gmail.com,29570964.3192916968,"GGOEGDWR133399,GGOEGBJD133999,GGOEGCKR133899,GGOEGXXX1337,GGOEGCKB140599,GGOEGCBB139999,GGOEGDWB140099,GGOEGDHJ133499,GGOEGXXX1336,GGOEGCKC152399,GGOEGXXX1335,GGOEGDHJ140199",1607891443110257,2
visitor24743@gmail.com,29573576.5351007529,"GGOEACBA104599,GGOEGXXX0919,GGOEGXXX0905,GGOEAFKA087599,GGOEGXXX0906,GGOEGOCL092999,GGOEGXXX1181,GGOEAOCB092799,GGOEAFBA115499,GGOEGBJH131899,GGOEAOCB092899,GGOEAFBA115599",1608261454571723,1
visitor24743@gmail.com,29573576.5351007529,"GGOEGBJQ125099,GGOEGBJC100199,GGOEGBJJ099699,9188221,GGOEGBJJ103799,GGOEGBJR100099,GGOEGBBD122099,GGOEGBBC122499,GGOEGABJ099599,GGOEGBRJ114199,GGOEGBJC122399,GGOEGBJJ099499",1608313500675894,2
visitor24765@gmail.com,29592484.1193867885,"GGOEGAEC134910,GGOEGAEJ135510,GGOEAHPB131110,GGOEGHPB120910,GGOEAHPL131010,GGOEGHPC120810,GGOEAHPL130910,GGOEAHPJ131210,GGOEGAPH161899,GGOEGAED134810,GGOEYHPB121110,9188192",1607388460208812,1
visitor24778@gmail.com,29601392.1026244938,"GGOEGXXX0905,GGOEAFBA115499,GGOEGXXX0919,GGOEAFBA115599,GGOEAFKA087599,GGOEGOCL092999,GGOEGXXX0906,GGOEAOCB092799,GGOEGXXX1198,GGOEACBA104599,GGOEAOCB092899,GGOEGXXX1181,9190334,GGOEAAKQ137410,GGOEYAEA105610,GGOEGAXA123610,GGOEGAXN139410,GGOEGAXA123510,GGOEGXXX0904,GGOEAFBA115499,GGOEGXXX1181,GGOEAOCB092899,GGOEAOCB092799,GGOEGXXX0906,GGOEGXXX0919,GGOEAFBA115599,GGOEAFKA087599,GGOEACBA104599,GGOEGXXX0905,GGOEGOCL092999,GGOEGXXX0919,GGOEGXXX0906,GGOEAFBA115599,GGOEGXXX0905,GGOEACBA104599,GGOEAFKA087599,GGOEGOCL092999,GGOEAFBA115499,GGOEGXXX1181,9184857,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX0905,GGOEACBA104599,GGOEAFBA115499,GGOEGXXX0919,GGOEGXXX1181,GGOEGXXX0906,GGOEAFBA115599,GGOEAFKA087599,GGOEAOCB092899,GGOEGOAA101199,GGOEGOCL092999,GGOEAOCB092799,GGOEGXXX0919,GGOEAOCB092899,GGOEAFBA115599,GGOEGXXX0906,9184857,GGOEAFKA087599,GGOEGXXX1181,GGOEGXXX0905,GGOEAFBA115499,GGOEAOCB092799,GGOEGOCL092999,GGOEACBA104599,GGOEGXXX1613,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1343,GGOEGXXX1109,GGOEGXXX1352,GGOEGXXX1342,9195181,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX1344,GGOEGXXX0919,GGOEGXXX0906,GGOEAFBA115599,GGOEGXXX0905,GGOEACBA104599,GGOEGOCL092999,GGOEAFKA087599,GGOEAFBA115499,GGOEGXXX1181,GGOEGXXX1198,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX1340,GGOEGXXX1352,GGOEGXXX1038,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1343,GGOEGXXX1613,GGOEGXXX1342,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX0913,9195182,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1352,GGOEYXXX1202,GGOEGXXX1343,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1613,GGOEGXXX1342,GGOEGXXX1109",1606957119091545,1
visitor24787@gmail.com,2961142.3232053382,"GGOEGCBH143699,GGOEGCKC144299,GGOEGXXX1441,GGOEGXXX1440,GGOEGDWM143799,GGOEGXXX1439,9197342,GGOEGDHJ143899,GGOEGDHJ143899,GGOEGCKC144299,GGOEGXXX1439,GGOEGDWM143799,9197342,GGOEGXXX1441,GGOEGXXX1440,GGOEGCBH143699,GGOEGXXX1344,GGOEGXXX1189,GGOEGXXX1340,GGOEGXXX1193,GGOEGXXX1342,GGOEGXXX1109,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1345,GGOEGXXX1385,GGOEGXXX1039,9195556,9197342,GGOEGCKC144299,GGOEGDHJ143899,GGOEGXXX1439,GGOEGXXX1440,GGOEGCBH143699,GGOEGDWM143799,GGOEGXXX1441,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX1193,GGOEGXXX1189,GGOEGXXX1345,GGOEGXXX1342,GGOEGXXX1385,GGOEGXXX0913,9195556,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1189,GGOEGXXX1344,GGOEGXXX1038,GGOEGXXX1345,GGOEGXXX1342,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1385,9195556,GGOEGXXX1193,GGOEGXXX1189,GGOEGXXX1345,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1193,GGOEGXXX0913,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX1383,GGOEGXXX1344,GGOEGXXX1385,GGOEGXXX1342,GGOEAFBA115499,GGOEGXXX0919,GGOEAFBA115599,GGOEAFKA087599,GGOEACBA104599,GGOEAOCB092899,GGOEGXXX0905,GGOEGXXX1181,GGOEGOCL092999,GGOEAOCB092799,GGOEGXXX0906,GGOEGXXX1100,GGOEAOCB092899,GGOEGOCL092999,GGOEAOCB092799,GGOEGXXX1023,GGOEAFKA087599,GGOEGXXX1181,GGOEGXXX0919,GGOEGXXX0905,GGOEGXXX0906,GGOEAFBA115599,GGOEAFBA115499,GGOEACBA104599",1608367905602795,1
visitor24788@gmail.com,2961282.6699556644,"GGOEGCKD141999,GGOEGBBJ132799,9196870,GGOEGBJD128499,GGOEGCBD142299,GGOEGBGJ132699,GGOEGBJH131899,GGOEGBRJ128599,GGOEGBBJ131999,GGOEGBRD128399,GGOEGCBD142099,GGOEGCBD142199",1606923710813211,1
visitor24792@gmail.com,2961671.2212057834,"9180819,9196676,GGOEGAEC134910,GGOEGHPB120910,GGOEGAPH161899,GGOEGAED134810,GGOEAHPL131010,GGOEAHPJ131210,GGOEAHPB131110,GGOEYHPB121110,GGOEGAEJ135510,GGOEAHPL130910,GGOEGHPC120810,GGOEGCKR133899,GGOEGXXX1336,GGOEGCKB140599,GGOEGDHJ140199,GGOEGCBB139999,GGOEGXXX1337,GGOEGDWB140099,GGOEGDWM147899,GGOEGDWR133399,GGOEGXXX1335,GGOEGDHJ133499,GGOEGBJD133999,GGOEGXXX1181,GGOEAFBA115599,GGOEAFBA115499,GGOEACBA104599,GGOEGOCL092999,GGOEGXXX0919,GGOEAFKA087599,GGOEGXXX0905,9184857,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX0906",1607392349775418,1
visitor24795@gmail.com,29619304.9019740820,"GGCOGBJD157199,GGCOGXXX1570,9199128,GGOEGAPH161899,GGCOGCBA161199,GGOEGDHG162299,GGCOGDHC161299,GGCOGOCA157331,GGCOGXXX1609,GGOEGXXX1530,GGCOGXXX1569,GGCOGDWH161099",1608272554050978,1
visitor24803@gmail.com,2962291.4965378950,"GGOEAHPL131010,GGOEAHPB131110,GGOEGAEC134910,GGOEAHPJ131210,GGOEGAED134810,GGOEGHPC120810,GGOEGAEJ135510,GGOEGHPB120910,GGOEGAPH161899,GGOEYHPB121110,9188192,GGOEAHPL130910",1607478904424549,1
visitor24819@gmail.com,2963685.6575340332,"9188192,GGOEGHPB120910,GGOEAHPJ131210,GGOEAHPB131110,GGOEGAED134810,GGOEGAEC134910,GGOEAHPL130910,GGOEAHPL131010,GGOEGHPC120810,GGOEYHPB121110,GGOEGAPH161899,GGOEGAEJ135510",1606866916602906,1
visitor24862@gmail.com,29667652.0749367992,"GGOEGABB137799,GGOEGBGJ132699,GGOEAFBA115399,GGOEGEBA101699,GGOEGHGT124799,GGOEACBA116699,GGOEGABK101099,GGOEGABJ099599,GGOEGEGC099099,GGOEGBJJ099499,GGOEGABL100799,GGOEACBA129599,GGOEGXXX1181,GGOEAFBA115599,GGOEGBBD121999,GGOEACBA104599,GGOEAFKA087599,GGOEGOCL092999,GGOEGXXX0905,GGOEAOCB092899,GGOEGXXX0919,GGOEAFBA115499,GGOEGXXX0906,GGOEAOCB092799,GGOEAOCB092899,GGOEACBA104599,GGOEGXXX0906,GGOEGBBD121999,GGOEAFBA115599,GGOEAFBA115499,GGOEGOCL092999,GGOEGXXX0905,GGOEGXXX0919,GGOEAOCB092799,GGOEAFKA087599,GGOEGXXX1181",1607680675438942,1
visitor24873@gmail.com,2967785.2705448487,"GGOEGBJJ099699,GGOEGDHC098299,GGOEGDHB107099,GGOEGDWD108799,GGOEGFKA022299,GGOEGABL100799,GGOEGDNL108699,GGOEGFSR022099,GGOEGBJQ125099,GGOEGDHJ116899,GGCOGDHC161299,GGOEGBJJ099499",1608068248921864,1
visitor24881@gmail.com,2968086.6626564548,"GGCOGDHC161299,GGCOGDWH161099,GGCOGCBA161199,GGCOGXXX1609,9199117,GGOEGDHG162299,GGOEGAPH161899,GGCOGOCA157331,GGCOGXXX1569,GGCOGXXX1570,GGCOGBJD157199,GGOEGCBA150999,9199128,GGOEGAPH161899,GGCOGCBA161199,GGCOGOCA157331,GGCOGDWH161099,GGCOGBJD157199,GGCOGDHC161299,GGCOGXXX1569,GGOEGDHG162299,GGCOGXXX1609,GGCOGXXX1570,GGOEGCBA150999,GGCOGDWH161099,GGCOGCBA161199,9199117,GGCOGOCA157331,GGOEGDHG162299,GGCOGDHC161299,GGOEGAPH161899,GGCOGXXX1570,GGCOGBJD157199,GGOEGCBA150999,GGCOGXXX1609,GGCOGXXX1569,GGOEGXXX1193,GGOEGXXX1352,GGOEGXXX0913,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1039,9196573,GGOEGXXX1038,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1385,9184911,GGOEGXXX1352,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX1342,GGOEGXXX1613,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX1078,GGOEGXXX1267,GGOEGXXX1342,GGCOGXXX1007,GGOEGXXX1344,GGOEGXXX0963,GGOEGXXX1384,GGOEGXXX1264,GGOEGXXX1181,GGOEGXXX1265,GGOEGXXX1193,GGOEGXXX1343,GGOEGXXX1193,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1039,GGOEGXXX1352,GGOEGXXX0913,GGOEGXXX1109,9195181,GGOEGXXX1342,GGOEGXXX1613,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1109,GGOEGXXX1385,9195181,GGOEGXXX1352,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX1342,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1613,GGOEGXXX1039",1607177175808465,1
visitor24881@gmail.com,2968086.6626564548,"GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1352,GGOEGXXX1039,GGOEGXXX1109,GGOEGXXX1040,GGOEGXXX1342,GGOEGXXX1613,GGOEGXXX1385,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1344,GGOEGXXX0913,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX1040,GGOEGXXX1038,GGOEGXXX1352,GGOEGXXX1193,GGOEGXXX1342,GGOEGXXX1385,GGOEGXXX1613,GGOEGXXX1109",1607188709405404,2
visitor24896@gmail.com,29690051.3406385166,"GGOEGAEJ135510,9188192,GGOEGAED134810,GGOEAHPL131010,GGOEGAEC134910,GGOEGAPH161899,GGOEGHPC120810,GGOEAHPB131110,GGOEAHPL130910,GGOEGHPB120910,GGOEYHPB121110,GGOEAHPJ131210,GGOEAHPL130910,GGOEGAEC134910,9188192,GGOEGAED134810,GGOEAHPL131010,GGOEGHPB120910,GGOEAHPJ131210,GGOEYHPB121110,GGOEGAEJ135510,GGOEGAPH161899,GGOEGHPC120810,GGOEAHPB131110",1607870890911475,1
